Date,Open,High,Low,Close,Adj Close,Volume
2014-02-03,71.801430,72.532860,71.328575,71.647141,66.925598,100366000
2014-02-04,72.264282,72.779999,71.822861,72.684288,67.894409,94170300
2014-02-05,72.365715,73.611427,72.321426,73.227142,68.401497,82086200
2014-02-06,72.865715,73.357140,72.544289,73.215714,68.800171,64441300
2014-02-07,74.482857,74.704285,73.911430,74.239998,69.762688,92570100
2014-02-10,74.094284,75.998573,74.000000,75.570000,71.012466,86389800
2014-02-11,75.801430,76.821426,75.642860,76.565712,71.948151,70564200
2014-02-12,76.707146,77.080002,76.177139,76.559998,71.942772,77025200
2014-02-13,76.379997,77.835716,76.314285,77.775711,73.085152,76849500
2014-02-14,77.495712,77.997147,77.315712,77.712860,73.026115,68231100
2014-02-18,78.000000,78.741432,77.944283,77.998573,73.294601,65062900
2014-02-19,77.821426,78.127144,76.335716,76.767143,72.137436,78442000
2014-02-20,76.141426,76.714287,75.571426,75.878571,71.302429,76464500
2014-02-21,76.112854,76.367142,74.942856,75.035713,70.510406,69696200
2014-02-24,74.735718,75.702858,74.631432,75.364288,70.819168,72227400
2014-02-25,75.625717,75.652855,74.428574,74.580002,70.082199,57988000
2014-02-26,74.801430,75.000000,73.657143,73.907143,69.449905,69054300
2014-02-27,73.877144,75.540001,73.721428,75.381432,70.835281,75470500
2014-02-28,75.582855,76.107140,74.588570,75.177139,70.643311,92992200
2014-03-03,74.774284,75.807144,74.687141,75.394287,70.847366,59695300
2014-03-04,75.857140,76.091431,75.395714,75.891426,71.314522,64785000
2014-03-05,75.845711,76.392860,75.589996,76.051430,71.464882,50015700
2014-03-06,76.112854,76.348572,75.442856,75.821426,71.248749,46372200
2014-03-07,75.870003,75.997147,75.150002,75.777145,71.207138,55182400
2014-03-10,75.480003,76.190002,75.477142,75.845711,71.271561,44646000
2014-03-11,76.492859,76.962860,76.084282,76.584282,71.965584,69806100
2014-03-12,76.358574,76.764282,76.000000,76.658569,72.035400,49831600
2014-03-13,76.777145,77.094284,75.594284,75.807144,71.235321,64435700
2014-03-14,75.541428,75.841431,74.714287,74.955711,70.435242,59299800
2014-03-17,75.385712,75.709999,75.121429,75.248573,70.710449,49886200
2014-03-18,75.128571,75.995712,75.028572,75.914284,71.335983,52411800
2014-03-19,76.037140,76.605713,75.571426,75.894287,71.317207,56189000
2014-03-20,75.698570,76.095711,75.335716,75.528572,70.973541,52099600
2014-03-21,75.989998,76.250000,75.190002,76.124283,71.533325,93511600
2014-03-24,76.917145,77.214287,76.437141,77.027145,72.381744,88925200
2014-03-25,77.357140,77.964287,77.084282,77.855713,73.160339,70573300
2014-03-26,78.074287,78.428574,76.980003,77.111427,72.460953,74942000
2014-03-27,77.145714,77.357140,76.445717,76.779999,72.149513,55507900
2014-03-28,76.902855,76.991432,76.321426,76.694283,72.068962,50141000
2014-03-31,77.032860,77.258568,76.561432,76.677139,72.052841,42167300
2014-04-01,76.822861,77.410004,76.681427,77.378571,72.711967,50190000
2014-04-02,77.482857,77.639999,77.180000,77.507141,72.832802,45105200
2014-04-03,77.341431,77.500000,76.805717,76.970001,72.328049,40586000
2014-04-04,77.115715,77.142860,75.797142,75.974289,71.392395,68812800
2014-04-07,75.431427,75.842857,74.555717,74.781425,70.271484,72462600
2014-04-08,75.027145,75.160004,74.099998,74.777145,70.267441,60972100
2014-04-09,74.662857,75.784286,74.574287,75.760002,71.191032,51542400
2014-04-10,75.811432,76.034286,74.738571,74.782860,70.272820,59913000
2014-04-11,74.142860,74.690002,73.877144,74.230003,69.753304,67929400
2014-04-14,74.557144,74.594284,73.887146,74.525711,70.031174,51418500
2014-04-15,74.324287,74.519997,73.047142,73.994286,69.531792,66622500
2014-04-16,74.007141,74.441429,73.448570,74.144287,69.672745,53691400
2014-04-17,74.285713,75.394287,74.171425,74.991432,70.468811,71083600
2014-04-21,75.048569,76.019997,74.851425,75.881432,71.305138,45637200
2014-04-22,75.472855,75.975716,75.214287,75.957146,71.376282,50640800
2014-04-23,75.580002,75.875717,74.921425,74.964287,70.443291,98735000
2014-04-24,81.172859,81.428574,80.104286,81.110001,76.218376,189977900
2014-04-25,80.647141,81.712860,80.565712,81.705711,76.778152,97568800
2014-04-28,81.828575,85.107140,81.792854,84.870003,79.751595,167371400
2014-04-29,84.820000,85.139999,84.215714,84.618568,79.515327,84344400
2014-04-30,84.662857,85.632858,84.257141,84.298569,79.214638,114160200
2014-05-01,84.571426,84.971428,83.765717,84.497147,79.401245,61012000
2014-05-02,84.620003,84.885712,84.244286,84.654289,79.548904,47878600
2014-05-05,84.305717,85.857140,84.285713,85.851425,80.673859,71766800
2014-05-06,85.971428,86.344284,84.915718,84.915718,79.794579,93641100
2014-05-07,85.035713,85.327141,83.961426,84.618568,79.515327,70716100
2014-05-08,84.035713,84.915718,83.771431,83.998573,79.373604,57574300
2014-05-09,83.505714,83.750000,82.904289,83.648575,79.042885,72899400
2014-05-12,83.927139,84.808571,83.914284,84.690002,80.026955,53302200
2014-05-13,84.571426,84.934288,84.385712,84.822861,80.152496,39934300
2014-05-14,84.632858,85.342857,84.534286,84.838570,80.167343,41601000
2014-05-15,84.957146,85.228569,84.005714,84.117142,79.485641,57711500
2014-05-16,84.089996,85.361427,83.628571,85.358574,80.658730,69064100
2014-05-19,85.407143,86.761429,85.332855,86.370003,81.614464,79438800
2014-05-20,86.358574,86.628571,85.818573,86.387146,81.630669,58709000
2014-05-21,86.261429,86.671425,86.008568,86.615715,81.846642,49214900
2014-05-22,86.657143,87.121429,86.300003,86.752853,81.976234,50190000
2014-05-23,86.750000,87.818573,86.638573,87.732857,82.902283,58052400
2014-05-27,87.982857,89.408569,87.947144,89.375717,84.454674,87216500
2014-05-28,89.431427,89.975716,89.111427,89.144287,84.235992,78870400
2014-05-29,89.692856,90.981430,89.681427,90.768570,85.770851,94118500
2014-05-30,91.139999,92.024284,89.842857,90.428574,85.449577,141005200
2014-06-02,90.565712,90.690002,88.928574,89.807144,84.862350,92337700
2014-06-03,89.779999,91.248573,89.750000,91.077141,86.062431,73177300
2014-06-04,91.062859,92.555717,90.872856,92.117142,87.045158,83870500
2014-06-05,92.314285,92.767143,91.801430,92.478569,87.386681,75951400
2014-06-06,92.842857,93.037140,92.067146,92.224289,87.146408,87484600
2014-06-09,92.699997,93.879997,91.750000,93.699997,88.540871,75415000
2014-06-10,94.730003,95.050003,93.570000,94.250000,89.060570,62777000
2014-06-11,94.129997,94.760002,93.470001,93.860001,88.692062,45681000
2014-06-12,94.040001,94.120003,91.900002,92.290001,87.208504,54749000
2014-06-13,92.199997,92.440002,90.879997,91.279999,86.254105,54525000
2014-06-16,91.510002,92.750000,91.449997,92.199997,87.123459,35561000
2014-06-17,92.309998,92.699997,91.800003,92.080002,87.010071,29726000
2014-06-18,92.269997,92.290001,91.349998,92.180000,87.104561,33514000
2014-06-19,92.290001,92.300003,91.339996,91.860001,86.802177,35528000
2014-06-20,91.849998,92.550003,90.900002,90.910004,85.904495,100898000
2014-06-23,91.320000,91.620003,90.599998,90.830002,85.828880,43694000
2014-06-24,90.750000,91.739998,90.190002,90.279999,85.309174,39036000
2014-06-25,90.209999,90.699997,89.650002,90.360001,85.384773,36869000
2014-06-26,90.370003,91.050003,89.800003,90.900002,85.895042,32629000
2014-06-27,90.820000,92.000000,90.769997,91.980003,86.915581,64029000
2014-06-30,92.099998,93.730003,92.089996,92.930000,87.813271,49482300
2014-07-01,93.519997,94.070000,93.129997,93.519997,88.370773,38223000
2014-07-02,93.870003,94.059998,93.089996,93.480003,88.332993,28465000
2014-07-03,93.669998,94.099998,93.199997,94.029999,88.852699,22891800
2014-07-07,94.139999,95.989998,94.099998,95.970001,90.685890,56468000
2014-07-08,96.269997,96.800003,93.919998,95.349998,90.100021,65222000
2014-07-09,95.440002,95.949997,94.760002,95.389999,90.137817,36436000
2014-07-10,93.760002,95.550003,93.519997,95.040001,89.807076,39686000
2014-07-11,95.360001,95.889999,94.860001,95.220001,89.977180,34018000
2014-07-14,95.860001,96.889999,95.650002,96.449997,91.139450,42810000
2014-07-15,96.800003,96.849998,95.029999,95.320000,90.071678,45477900
2014-07-16,96.970001,97.099998,94.739998,94.779999,89.561401,53396300
2014-07-17,95.029999,95.279999,92.570000,93.089996,87.964455,57298000
2014-07-18,93.620003,94.739998,93.019997,94.430000,89.230682,49988000
2014-07-21,94.989998,95.000000,93.720001,93.940002,88.767662,39079000
2014-07-22,94.680000,94.889999,94.120003,94.720001,89.504715,55197000
2014-07-23,95.419998,97.879997,95.169998,97.190002,91.838715,92918000
2014-07-24,97.040001,97.320000,96.419998,97.029999,91.687531,45729000
2014-07-25,96.849998,97.839996,96.639999,97.669998,92.292274,43469000
2014-07-28,97.820000,99.239998,97.550003,99.019997,93.567947,55318000
2014-07-29,99.330002,99.440002,98.250000,98.379997,92.963181,43143000
2014-07-30,98.440002,98.699997,97.669998,98.150002,92.745857,33010000
2014-07-31,97.160004,97.449997,95.330002,95.599998,90.336250,56843000
2014-08-01,94.900002,96.620003,94.809998,96.129997,90.837074,48511000
2014-08-04,96.370003,96.580002,95.169998,95.589996,90.326813,39958000
2014-08-05,95.360001,95.680000,94.360001,95.120003,89.882683,55933000
2014-08-06,94.750000,95.480003,94.709999,94.959999,89.731483,38558000
2014-08-07,94.930000,95.949997,94.099998,94.480003,89.722000,46711000
2014-08-08,94.260002,94.820000,93.279999,94.739998,89.968910,41865000
2014-08-11,95.269997,96.080002,94.839996,95.989998,91.155937,36585000
2014-08-12,96.040001,96.879997,95.610001,95.970001,91.136971,33795000
2014-08-13,96.150002,97.239998,96.040001,97.239998,92.343002,31916000
2014-08-14,97.330002,97.570000,96.800003,97.500000,92.589912,28116000
2014-08-15,97.900002,98.190002,96.860001,97.980003,93.045731,48951000
2014-08-18,98.489998,99.370003,97.980003,99.160004,94.166321,47572000
2014-08-19,99.410004,100.680000,99.320000,100.529999,95.467316,69399000
2014-08-20,100.440002,101.089996,99.949997,100.570000,95.505310,52699000
2014-08-21,100.570000,100.940002,100.110001,100.580002,95.514801,33478000
2014-08-22,100.290001,101.470001,100.190002,101.320000,96.217529,44184000
2014-08-25,101.790001,102.169998,101.279999,101.540001,96.426468,40270000
2014-08-26,101.419998,101.500000,100.860001,100.889999,95.809196,33152000
2014-08-27,101.019997,102.570000,100.699997,102.129997,96.986748,52369000
2014-08-28,101.589996,102.779999,101.559998,102.250000,97.100693,68460000
2014-08-29,102.860001,102.900002,102.199997,102.500000,97.338104,44595000
2014-09-02,103.059998,103.739998,102.720001,103.300003,98.097839,53564000
2014-09-03,103.099998,103.199997,98.580002,98.940002,93.957390,125421000
2014-09-04,98.849998,100.089996,97.790001,98.120003,93.178680,85718000
2014-09-05,98.800003,99.389999,98.309998,98.970001,93.985878,58457000
2014-09-08,99.300003,99.309998,98.050003,98.360001,93.406601,46356700
2014-09-09,99.080002,103.080002,96.139999,97.989998,93.055244,189846300
2014-09-10,98.010002,101.110001,97.760002,101.000000,95.913651,100869600
2014-09-11,100.410004,101.440002,99.620003,101.430000,96.322006,62353100
2014-09-12,101.209999,102.190002,101.080002,101.660004,96.540421,62626100
2014-09-15,102.809998,103.050003,101.440002,101.629997,96.511909,61316500
2014-09-16,99.800003,101.260002,98.889999,100.860001,95.780693,66908100
2014-09-17,101.269997,101.800003,100.589996,101.580002,96.464439,60926500
2014-09-18,101.930000,102.349998,101.559998,101.790001,96.663872,37299400
2014-09-19,102.290001,102.349998,100.500000,100.959999,95.875664,70902400
2014-09-22,101.800003,102.139999,100.580002,101.059998,95.970627,52788400
2014-09-23,100.599998,102.940002,100.540001,102.639999,97.471046,63402200
2014-09-24,102.160004,102.849998,101.199997,101.750000,96.625877,60171800
2014-09-25,100.510002,100.709999,97.720001,97.870003,92.941284,100092000
2014-09-26,98.529999,100.750000,98.400002,100.750000,95.676247,62370500
2014-09-29,98.650002,100.440002,98.629997,100.110001,95.068466,49766300
2014-09-30,100.809998,101.540001,100.529999,100.750000,95.676247,55264100
2014-10-01,100.589996,100.690002,98.699997,99.180000,94.185295,51491300
2014-10-02,99.269997,100.220001,98.040001,99.900002,94.869049,47757800
2014-10-03,99.440002,100.209999,99.040001,99.620003,94.603149,43469600
2014-10-06,99.949997,100.650002,99.419998,99.620003,94.603149,37051200
2014-10-07,99.430000,100.120003,98.730003,98.750000,93.776962,42094200
2014-10-08,98.760002,101.110001,98.309998,100.800003,95.723709,57404700
2014-10-09,101.540001,102.379997,100.610001,101.019997,95.932625,77376500
2014-10-10,100.690002,102.029999,100.300003,100.730003,95.657242,66331600
2014-10-13,101.330002,101.779999,99.809998,99.809998,94.783585,53583400
2014-10-14,100.389999,100.519997,98.570000,98.750000,93.776962,63688600
2014-10-15,97.970001,99.150002,95.180000,97.540001,92.627899,100933600
2014-10-16,95.550003,97.720001,95.410004,96.260002,91.412361,72154500
2014-10-17,97.500000,99.000000,96.809998,97.669998,92.751343,68179700
2014-10-20,98.320000,99.959999,98.220001,99.760002,94.736099,77517300
2014-10-21,103.019997,103.019997,101.269997,102.470001,97.309608,94623900
2014-10-22,102.839996,104.110001,102.599998,102.989998,97.803436,68263100
2014-10-23,104.080002,105.050003,103.629997,104.830002,99.550781,71074700
2014-10-24,105.180000,105.489998,104.529999,105.220001,99.921112,47053900
2014-10-27,104.849998,105.480003,104.699997,105.110001,99.816666,34187700
2014-10-28,105.400002,106.739998,105.349998,106.739998,101.364578,48060900
2014-10-29,106.650002,107.370003,106.360001,107.339996,101.934357,52687900
2014-10-30,106.959999,107.349998,105.900002,106.980003,101.592506,40654800
2014-10-31,108.010002,108.040001,107.209999,108.000000,102.561127,44639300
2014-11-03,108.220001,110.300003,108.010002,109.400002,103.890625,52282600
2014-11-04,109.360001,109.489998,107.720001,108.599998,103.130920,41574400
2014-11-05,109.099998,109.300003,108.129997,108.860001,103.377823,37435900
2014-11-06,108.599998,108.790001,107.800003,108.699997,103.673485,34968500
2014-11-07,108.750000,109.320000,108.550003,109.010002,103.969147,33691500
2014-11-10,109.019997,109.330002,108.669998,108.830002,103.797470,27195500
2014-11-11,108.699997,109.750000,108.400002,109.699997,104.627235,27442300
2014-11-12,109.379997,111.430000,109.370003,111.250000,106.105568,46942400
2014-11-13,111.800003,113.449997,111.599998,112.820000,107.602974,59522900
2014-11-14,113.150002,114.190002,111.209999,114.180000,108.900093,44063600
2014-11-17,114.269997,117.279999,113.300003,113.989998,108.718864,46746700
2014-11-18,113.940002,115.690002,113.889999,115.470001,110.130417,44224000
2014-11-19,115.440002,115.739998,113.800003,114.669998,109.367432,41869200
2014-11-20,114.910004,116.860001,114.849998,116.309998,110.931587,43395500
2014-11-21,117.510002,117.570000,116.029999,116.470001,111.084183,57179300
2014-11-24,116.849998,118.769997,116.620003,118.629997,113.144295,47450800
2014-11-25,119.070000,119.750000,117.449997,117.599998,112.161926,68840400
2014-11-26,117.940002,119.099998,117.830002,119.000000,113.497192,40768300
2014-11-28,119.269997,119.400002,118.050003,118.930000,113.430420,24814400
2014-12-01,118.809998,119.250000,111.269997,115.070000,109.748909,83814000
2014-12-02,113.500000,115.750000,112.750000,114.629997,109.329269,59348900
2014-12-03,115.750000,116.349998,115.110001,115.930000,110.569160,43063400
2014-12-04,115.769997,117.199997,115.290001,115.489998,110.149506,42044500
2014-12-05,115.989998,116.080002,114.639999,115.000000,109.682159,38318900
2014-12-08,114.099998,114.650002,111.620003,112.400002,107.202393,57664900
2014-12-09,110.190002,114.300003,109.349998,114.120003,108.842857,60208000
2014-12-10,114.410004,114.849998,111.540001,111.949997,106.773193,44565300
2014-12-11,112.260002,113.800003,111.339996,111.620003,106.458473,41401700
2014-12-12,110.459999,111.870003,109.580002,109.730003,104.655861,56028100
2014-12-15,110.699997,111.599998,106.349998,108.230003,103.225227,67218100
2014-12-16,106.370003,110.160004,106.260002,106.750000,101.813652,60790700
2014-12-17,107.120003,109.839996,106.820000,109.410004,104.350655,53411800
2014-12-18,111.870003,112.650002,110.660004,112.650002,107.440826,59006200
2014-12-19,112.260002,113.239998,111.660004,111.779999,106.611053,88429800
2014-12-22,112.160004,113.489998,111.970001,112.940002,107.717415,45167500
2014-12-23,113.230003,113.330002,112.459999,112.540001,107.335922,26028400
2014-12-24,112.580002,112.709999,112.010002,112.010002,106.830429,14479600
2014-12-26,112.099998,114.519997,112.010002,113.989998,108.718864,33721000
2014-12-29,113.790001,114.769997,113.699997,113.910004,108.642563,27598900
2014-12-30,113.639999,113.919998,112.110001,112.519997,107.316826,29881500
2014-12-31,112.820000,113.129997,110.209999,110.379997,105.275787,41403400
2015-01-02,111.389999,111.440002,107.349998,109.330002,104.274353,53204600
2015-01-05,108.290001,108.650002,105.410004,106.250000,101.336784,64285500
2015-01-06,106.540001,107.430000,104.629997,106.260002,101.346321,65797100
2015-01-07,107.199997,108.199997,106.699997,107.750000,102.767426,40105900
2015-01-08,109.230003,112.150002,108.699997,111.889999,106.715965,59364500
2015-01-09,112.669998,113.250000,110.209999,112.010002,106.830429,53699500
2015-01-12,112.599998,112.629997,108.800003,109.250000,104.198059,49650800
2015-01-13,111.430000,112.800003,108.910004,110.220001,105.123199,67091900
2015-01-14,109.040001,110.489998,108.500000,109.800003,104.722626,48337000
2015-01-15,110.000000,110.059998,106.660004,106.820000,101.880417,60014000
2015-01-16,107.029999,107.580002,105.199997,105.989998,101.088806,78513300
2015-01-20,107.839996,108.970001,106.500000,108.720001,103.692566,49899900
2015-01-21,108.949997,111.059998,108.269997,109.550003,104.484184,48575900
2015-01-22,110.260002,112.470001,109.720001,112.400002,107.202393,53796400
2015-01-23,112.300003,113.750000,111.529999,112.980003,107.755585,46464800
2015-01-26,113.739998,114.360001,112.800003,113.099998,107.870018,55615000
2015-01-27,112.419998,112.480003,109.029999,109.139999,104.093140,95568700
2015-01-28,117.629997,118.120003,115.309998,115.309998,109.977829,146477100
2015-01-29,116.320000,119.190002,115.559998,118.900002,113.401825,84436400
2015-01-30,118.400002,120.000000,116.849998,117.160004,111.742279,83745500
2015-02-02,118.050003,119.169998,116.080002,118.629997,113.144295,62739100
2015-02-03,118.500000,119.089996,117.610001,118.650002,113.163368,51915700
2015-02-04,118.500000,120.510002,118.309998,119.559998,114.031303,70149700
2015-02-05,120.019997,120.230003,119.250000,119.940002,114.845192,42246200
2015-02-06,120.019997,120.250000,118.449997,118.930000,113.878090,43706600
2015-02-09,118.550003,119.839996,118.430000,119.720001,114.634529,38889800
2015-02-10,120.169998,122.150002,120.160004,122.019997,116.836838,62008500
2015-02-11,122.769997,124.919998,122.500000,124.879997,119.575348,73561800
2015-02-12,126.059998,127.480003,125.570000,126.459999,121.088242,74474500
2015-02-13,127.279999,127.279999,125.650002,127.080002,121.681908,54272200
2015-02-17,127.489998,128.880005,126.919998,127.830002,122.400032,63152400
2015-02-18,127.629997,128.779999,127.449997,128.720001,123.252251,44891700
2015-02-19,128.479996,129.029999,128.330002,128.449997,122.993698,37362400
2015-02-20,128.619995,129.500000,128.050003,129.500000,123.999123,48948400
2015-02-23,130.020004,133.000000,129.660004,133.000000,127.350426,70974100
2015-02-24,132.940002,133.600006,131.169998,132.169998,126.555687,69228100
2015-02-25,131.559998,131.600006,128.149994,128.789993,123.319275,74711700
2015-02-26,128.789993,130.869995,126.610001,130.419998,124.880020,91287500
2015-02-27,130.000000,130.570007,128.240005,128.460007,123.003296,62014800
2015-03-02,129.250000,130.279999,128.300003,129.089996,123.606514,48096700
2015-03-03,128.960007,129.520004,128.089996,129.360001,123.865051,37816300
2015-03-04,129.100006,129.559998,128.320007,128.539993,123.079872,31666300
2015-03-05,128.580002,128.750000,125.760002,126.410004,121.040375,56517100
2015-03-06,128.399994,129.369995,126.260002,126.599998,121.222282,72842100
2015-03-09,127.959999,129.570007,125.059998,127.139999,121.739349,88528500
2015-03-10,126.410004,127.220001,123.800003,124.510002,119.221069,68856600
2015-03-11,124.750000,124.769997,122.110001,122.239998,117.047485,68939000
2015-03-12,122.309998,124.900002,121.629997,124.449997,119.163605,48362700
2015-03-13,124.400002,125.400002,122.580002,123.589996,118.340141,51827300
2015-03-16,123.879997,124.949997,122.870003,124.949997,119.642372,35874300
2015-03-17,125.900002,127.320000,125.650002,127.040001,121.643593,51023100
2015-03-18,127.000000,129.160004,126.370003,128.470001,123.012856,65270900
2015-03-19,128.750000,129.250000,127.400002,127.500000,122.084068,45809500
2015-03-20,128.250000,128.399994,125.160004,125.900002,120.552032,68695100
2015-03-23,127.120003,127.849998,126.519997,127.209999,121.806381,37709700
2015-03-24,127.230003,128.039993,126.559998,126.690002,121.308472,32842300
2015-03-25,126.540001,126.820000,123.379997,123.379997,118.139076,51655200
2015-03-26,122.760002,124.879997,122.599998,124.239998,118.962547,47572900
2015-03-27,124.570000,124.699997,122.910004,123.250000,118.014595,39546200
2015-03-30,124.050003,126.400002,124.000000,126.370003,121.002068,47099700
2015-03-31,126.089996,126.489998,124.360001,124.430000,119.144463,42090600
2015-04-01,124.820000,125.120003,123.099998,124.250000,118.972115,40621400
2015-04-02,125.029999,125.559998,124.190002,125.320000,119.996666,32220100
2015-04-06,124.470001,127.510002,124.330002,127.349998,121.940422,37194000
2015-04-07,127.639999,128.119995,125.980003,126.010002,120.657364,35012300
2015-04-08,125.849998,126.400002,124.970001,125.599998,120.264771,37329200
2015-04-09,125.849998,126.580002,124.660004,126.559998,121.183983,32484000
2015-04-10,125.949997,127.209999,125.260002,127.099998,121.701057,40188000
2015-04-13,128.369995,128.570007,126.610001,126.849998,121.461678,36365100
2015-04-14,127.000000,127.290001,125.910004,126.300003,120.935043,25524600
2015-04-15,126.410004,127.129997,126.010002,126.779999,121.394638,28970400
2015-04-16,126.279999,127.099998,126.110001,126.169998,120.810555,28369000
2015-04-17,125.550003,126.139999,124.459999,124.750000,119.450874,51957000
2015-04-20,125.570000,128.119995,125.169998,127.599998,122.179810,47054300
2015-04-21,128.100006,128.199997,126.669998,126.910004,121.519135,32435100
2015-04-22,126.989998,128.869995,126.320000,128.619995,123.156494,37654500
2015-04-23,128.300003,130.419998,128.139999,129.669998,124.161880,45770900
2015-04-24,130.490005,130.630005,129.229996,130.279999,124.745956,44525900
2015-04-27,132.309998,133.130005,131.149994,132.649994,127.015289,96954200
2015-04-28,134.460007,134.539993,129.570007,130.559998,125.014084,118924000
2015-04-29,130.160004,131.589996,128.300003,128.639999,123.175644,63386100
2015-04-30,128.639999,128.639999,124.580002,125.150002,119.833878,83195400
2015-05-01,126.099998,130.130005,125.300003,128.949997,123.472466,58512600
2015-05-04,129.500000,130.570007,128.259995,128.699997,123.233093,50988300
2015-05-05,128.149994,128.449997,125.779999,125.800003,120.456268,49271400
2015-05-06,126.559998,126.750000,123.360001,125.010002,119.699821,72141000
2015-05-07,124.769997,126.080002,124.019997,125.260002,120.440201,43940900
2015-05-08,126.680000,127.620003,126.110001,127.620003,122.709412,55550400
2015-05-11,127.389999,127.559998,125.629997,126.320000,121.459412,42035800
2015-05-12,125.599998,126.879997,124.820000,125.870003,121.026741,48160000
2015-05-13,126.150002,127.190002,125.870003,126.010002,121.161354,34694200
2015-05-14,127.410004,128.949997,127.160004,128.949997,123.988220,45203500
2015-05-15,129.070007,129.490005,128.210007,128.770004,123.815147,38208000
2015-05-18,128.380005,130.720001,128.360001,130.190002,125.180519,50882900
2015-05-19,130.690002,130.880005,129.639999,130.070007,125.065117,44633200
2015-05-20,130.000000,130.979996,129.339996,130.059998,125.055504,36454900
2015-05-21,130.070007,131.630005,129.830002,131.389999,126.334335,39730400
2015-05-22,131.600006,132.970001,131.399994,132.539993,127.440071,45596000
2015-05-26,132.600006,132.910004,129.119995,129.619995,124.632431,70697600
2015-05-27,130.339996,132.259995,130.050003,132.039993,126.959320,45833200
2015-05-28,131.860001,131.949997,131.100006,131.779999,126.709312,30733300
2015-05-29,131.229996,131.449997,129.899994,130.279999,125.267044,50884500
2015-06-01,130.279999,131.389999,130.050003,130.539993,125.517036,32112800
2015-06-02,129.860001,130.660004,129.320007,129.960007,124.959373,33667600
2015-06-03,130.660004,130.940002,129.899994,130.119995,125.113197,30889400
2015-06-04,129.580002,130.580002,128.910004,129.360001,124.382446,38450100
2015-06-05,129.500000,129.690002,128.360001,128.649994,123.699768,35626800
2015-06-08,128.899994,129.210007,126.830002,127.800003,122.882469,52674800
2015-06-09,126.699997,128.080002,125.620003,127.419998,122.517090,56075400
2015-06-10,127.919998,129.339996,127.849998,128.880005,123.920921,39087300
2015-06-11,129.179993,130.179993,128.479996,128.589996,123.642059,35390900
2015-06-12,128.190002,128.330002,127.110001,127.169998,122.276718,36886200
2015-06-15,126.099998,127.239998,125.709999,126.919998,122.036331,43988900
2015-06-16,127.029999,127.849998,126.370003,127.599998,122.690170,31494100
2015-06-17,127.720001,127.879997,126.739998,127.300003,122.401711,32918100
2015-06-18,127.230003,128.309998,127.220001,127.879997,122.959381,35407200
2015-06-19,127.709999,127.820000,126.400002,126.599998,121.728645,54716900
2015-06-22,127.489998,128.059998,127.080002,127.610001,122.699783,34039300
2015-06-23,127.480003,127.610001,126.879997,127.029999,122.142097,30268900
2015-06-24,127.209999,129.800003,127.120003,128.110001,123.180542,55280900
2015-06-25,128.860001,129.199997,127.500000,127.500000,122.594009,31938100
2015-06-26,127.669998,127.989998,126.510002,126.750000,121.872871,44066800
2015-06-29,125.459999,126.470001,124.480003,124.529999,119.738281,49161400
2015-06-30,125.570000,126.120003,124.860001,125.430000,120.603661,44370700
2015-07-01,126.900002,126.940002,125.989998,126.599998,121.728645,30238800
2015-07-02,126.430000,126.690002,125.769997,126.440002,121.574791,27211000
2015-07-06,124.940002,126.230003,124.849998,126.000000,121.151733,28060400
2015-07-07,125.889999,126.150002,123.769997,125.690002,120.853661,46946800
2015-07-08,124.480003,124.639999,122.540001,122.570000,117.853714,60761600
2015-07-09,123.849998,124.059998,119.220001,120.070000,115.449913,77821600
2015-07-10,121.940002,123.849998,121.209999,123.279999,118.536392,61354500
2015-07-13,125.029999,125.760002,124.320000,125.660004,120.824814,41440500
2015-07-14,126.040001,126.370003,125.040001,125.610001,120.776733,31768100
2015-07-15,125.720001,127.150002,125.580002,126.820000,121.940178,33649200
2015-07-16,127.739998,128.570007,127.349998,128.509995,123.565155,36222400
2015-07-17,129.080002,129.619995,128.309998,129.619995,124.632431,46164700
2015-07-20,130.970001,132.970001,130.699997,132.070007,126.988190,58900200
2015-07-21,132.850006,132.919998,130.320007,130.750000,125.718956,76756400
2015-07-22,121.989998,125.500000,121.989998,125.220001,120.401741,115450600
2015-07-23,126.199997,127.089996,125.059998,125.160004,120.344048,50999500
2015-07-24,125.320000,125.739998,123.900002,124.500000,119.709450,42162300
2015-07-27,123.089996,123.610001,122.120003,122.769997,118.046013,44455500
2015-07-28,123.379997,123.910004,122.550003,123.379997,118.632545,33618100
2015-07-29,123.150002,123.500000,122.269997,122.989998,118.257545,37011700
2015-07-30,122.320000,122.570000,121.709999,122.370003,117.661407,33628300
2015-07-31,122.599998,122.639999,120.910004,121.300003,116.632576,42885000
2015-08-03,121.500000,122.570000,117.519997,118.440002,113.882622,69976000
2015-08-04,117.419998,117.699997,113.250000,114.639999,110.228844,124138600
2015-08-05,112.949997,117.440002,112.099998,115.400002,110.959602,99312600
2015-08-06,115.970001,116.500000,114.120003,115.129997,111.201065,52903000
2015-08-07,114.580002,116.250000,114.500000,115.519997,111.577766,38670400
2015-08-10,116.529999,119.989998,116.529999,119.720001,115.634430,54951600
2015-08-11,117.809998,118.180000,113.330002,113.489998,109.617027,97082800
2015-08-12,112.529999,115.419998,109.629997,115.239998,111.307312,101217500
2015-08-13,116.040001,116.400002,114.540001,115.150002,111.220390,48535800
2015-08-14,114.320000,116.309998,114.010002,115.959999,112.002739,42929500
2015-08-17,116.040001,117.650002,115.500000,117.160004,113.161804,40884700
